time,temperature_2m_C,relative_humidity_2m_pct,dew_point_2m_C,apparent_temperature_C,precipitation_mm,rain_mm,snowfall_cm,snow_depth_m,soil_temperature_0_to_7cm_C,soil_temperature_7_to_28cm_C,soil_temperature_28_to_100cm_C,soil_temperature_100_to_255cm_C,soil_moisture_0_to_7cm_m3pm3,soil_moisture_7_to_28cm_m3pm3,soil_moisture_28_to_100cm_m3pm3,soil_moisture_100_to_255cm_m3pm3,vapour_pressure_deficit_kPa,et0_fao_evapotranspiration_mm,cloud_cover_high_pct,cloud_cover_mid_pct,cloud_cover_low_pct,cloud_cover_pct,surface_pressure_hPa,pressure_msl_hPa,weather_code_wmo code,wind_speed_10m_kmph,wind_speed_100m_kmph,wind_direction_10m_deg,wind_gusts_10m_kmph,wind_direction_100m_deg,total_column_integrated_water_vapour_kgpm2,wet_bulb_temperature_2m_C,boundary_layer_height_m,is_day_,sunshine_duration_s,shortwave_radiation_Wpm2,diffuse_radiation_Wpm2,global_tilted_irradiance_Wpm2,shortwave_radiation_instant_Wpm2,diffuse_radiation_instant_Wpm2,terrestrial_radiation_instant_Wpm2,direct_normal_irradiance_instant_Wpm2,direct_radiation_instant_Wpm2,terrestrial_radiation_Wpm2,direct_normal_irradiance_Wpm2,direct_radiation_Wpm2
2020-01-12T04:00,16,85,13.6,12.3,0.1,0.1,0,0,12,9.4,5.9,9.9,0.379,0.385,0.403,0.396,0.27,0.04,100,28,100,100,1005.7,1011.8,51,33.2,52.6,189,56.2,193,42.9,14.3,1160,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-12T05:00,16,86,13.7,11.7,0.1,0.1,0,0,12.1,9.6,5.9,9.9,0.38,0.385,0.403,0.396,0.25,0.04,100,84,100,100,1004.1,1010.2,51,37.6,58.4,190,60.5,193,39.1,14.4,1220,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-12T06:00,16.7,85,14.2,12.1,0.1,0.1,0,0,12.4,9.7,6,9.9,0.38,0.385,0.403,0.396,0.28,0.04,100,6,100,100,1003.1,1009.1,51,41.1,63.5,199,66.2,202,36.3,15,1250,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-12T07:00,17.8,82,14.6,12.6,0,0,0,0,12.6,9.8,6,9.9,0.38,0.385,0.402,0.396,0.38,0.06,81,8,99,100,1002.5,1008.5,3,45.6,69,207,74.2,209,36,15.6,1260,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-12T08:00,15.3,93,14.1,12.2,1,1,0,0,13.3,9.9,6,9.9,0.396,0.387,0.403,0.396,0.12,0.01,40,100,100,100,1004.2,1010.3,55,30.1,55.3,227,95.8,227,36.8,14.4,1145,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-12T09:00,17.2,90,15.5,14.4,1.4,1.4,0,0,13.5,10.1,6.1,9.9,0.411,0.388,0.403,0.396,0.2,0.04,87,90,1,98,1005.4,1011.4,61,31.7,50.7,236,61.9,239,25.1,16,1415,1,0,3,3,3,6.9,6.9,140.8,0,0,61.2,0,0
2020-01-12T10:00,16.4,68,10.6,11.8,0,0,0,0,13.3,10.2,6.1,9.9,0.407,0.39,0.403,0.396,0.59,0.12,87,0,0,87,1007.5,1013.6,3,33.2,52.2,243,58.7,246,15.9,12.8,1525,1,757.25,46,31,46,64.7,43.6,350.1,119.9,21.1,248.8,85.2,15
2020-01-12T11:00,17.7,54,8.4,12.7,0,0,0,0,13.4,10.3,6.1,9.9,0.404,0.39,0.403,0.396,0.92,0.21,86,0,0,86,1009.3,1015.4,3,31,47.7,255,53.6,257,13.8,12.2,1480,1,3600,202,82,202,237.5,96.4,512.3,458,141.1,435.7,389.5,120
2020-01-12T12:00,18.6,48,7.4,13.5,0,0,0,0,14.1,10.5,6.2,9.9,0.401,0.391,0.403,0.396,1.12,0.29,11,0,0,11,1010,1016,0,30.6,45.8,252,50.8,255,13.3,12.2,1420,1,3600,370,80,370,400.4,86.6,616.4,779.1,313.8,569.6,720,290
2020-01-12T13:00,18,47,6.7,12.1,0,0,0,0,14.6,10.7,6.2,9.9,0.398,0.391,0.403,0.396,1.09,0.31,98,0,0,98,1011,1017.1,3,35.1,50.9,264,59.8,265,11.9,11.7,1420,1,3600,440,75,440,449.5,76.6,655.4,821.8,372.9,641.6,804.5,365
2020-01-12T14:00,17.1,50,6.4,11.7,0,0,0,0,14.9,10.9,6.3,9.9,0.396,0.391,0.403,0.396,0.98,0.29,0,0,1,1,1011.6,1017.7,0,30.3,42.9,265,58.7,267,10.9,11.1,1280,1,3600,442,78,442,428.2,75.6,626.5,771.2,352.7,646.7,796,364
2020-01-12T15:00,16.3,50,5.8,11.3,0,0,0,0,15,11.1,6.3,9.9,0.394,0.391,0.403,0.396,0.93,0.26,0,0,0,0,1012.8,1018.9,0,27.4,39.3,271,51.1,272,10.3,10.5,1165,1,3600,398,65,398,362.1,59.1,531.8,732.9,303,584.5,805.6,333
2020-01-12T16:00,15.3,50,4.9,10.6,0,0,0,0,14.7,11.2,6.3,9.9,0.392,0.391,0.403,0.396,0.87,0.21,0,0,0,0,1014.5,1020.6,0,23.8,35.5,274,46.1,276,9.7,9.7,1065,1,3600,298,58,298,245,47.7,377.7,607.3,197.3,459.4,738.7,240
2020-01-12T17:00,13.6,52,3.9,9.1,0,0,0,0,13.9,11.3,6.4,9.9,0.391,0.391,0.403,0.396,0.75,0.14,0,0,0,0,1016,1022.2,0,21.2,34.3,280,38.9,283,9.2,8.4,975,1,3600,160,44,160,99.9,27.5,174.7,365.9,72.4,279.8,586.2,116
2020-01-12T18:00,11.6,54,2.5,6.9,0,0,0,0,12.8,11.4,6.4,9.9,0.39,0.391,0.402,0.396,0.63,0.09,0,0,0,0,1017.5,1023.7,0,20.3,36.1,283,34.2,284,8.6,6.8,480,0,1068.07,29,12,29,0,0,0,0,0,78.8,172.9,17
2020-01-12T19:00,10,58,2.2,5.8,0,0,0,0,11.8,11.3,6.5,9.9,0.39,0.391,0.402,0.396,0.52,0.06,0,0,0,0,1018.3,1024.6,0,17,31.8,302,33.1,303,8.1,5.9,400,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-12T20:00,9.6,63,3,6.3,0,0,0,0,14.1,11.5,6.5,9.9,0.382,0.382,0.399,0.396,0.44,0.03,0,0,0,0,1018.5,1024.8,0,11.7,27.2,304,27,309,7.5,6,350,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-12T21:00,8.5,70,3.2,5.9,0,0,0,0,12.4,11.5,6.5,9.9,0.382,0.382,0.399,0.396,0.34,0.01,0,0,0,0,1020.1,1026.4,0,7,15.4,258,18.7,286,7.4,5.5,210,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-12T22:00,7.3,74,3,4.6,0,0,0,0,11.1,11.4,6.6,9.9,0.381,0.382,0.399,0.396,0.26,0.01,62,0,0,62,1021.7,1028.1,2,7.2,16.9,288,12.6,297,7.8,4.8,95,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-12T23:00,6.6,72,1.9,2.6,0,0,0,0,10,11.3,6.6,9.9,0.381,0.382,0.399,0.396,0.27,0.03,60,0,0,60,1022.8,1029.2,2,14.7,27.2,31,20.5,37,8.1,4,105,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-13T00:00,5.2,65,-0.9,0.4,0,0,0,0,9.2,11,6.7,9.9,0.381,0.382,0.399,0.396,0.31,0.04,97,0,0,97,1023.9,1030.3,3,16.9,30.2,29,27.7,31,8.3,2.1,220,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-13T01:00,4.4,67,-1.3,-0.6,0,0,0,0,8.5,10.8,6.7,9.9,0.38,0.382,0.399,0.396,0.28,0.04,97,0,0,97,1023.6,1030,3,18.4,31.2,17,30.2,21,8.7,1.5,280,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-13T02:00,3.3,71,-1.4,-1.3,0,0,0,0,7.9,10.5,6.7,9.9,0.38,0.382,0.399,0.396,0.23,0.02,96,0,0,96,1023.7,1030.2,3,16,27.2,23,30.2,24,9,0.8,290,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-13T03:00,2.6,72,-1.9,-2,0,0,0,0,7.4,10.2,6.8,9.9,0.38,0.382,0.399,0.396,0.2,0.02,98,0,0,98,1024,1030.5,3,14.7,24.3,25,26.3,29,9.2,0.2,280,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-13T04:00,2,72,-2.6,-2.7,0,0,0,0,6.8,9.9,6.8,9.9,0.379,0.382,0.399,0.396,0.2,0.02,98,0,0,98,1024.1,1030.6,3,15,24.2,24,24.8,28,9.5,-0.4,275,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-13T05:00,1.6,71,-3,-2.8,0,0,0,0,6.4,9.6,6.8,9.9,0.379,0.382,0.399,0.396,0.2,0.02,99,0,0,99,1024.2,1030.7,3,12.5,20.6,39,24.8,43,9.4,-0.8,285,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-13T06:00,1.3,72,-3.1,-3,0,0,0,0,6,9.3,6.8,9.9,0.379,0.382,0.399,0.396,0.19,0.02,98,0,0,98,1023.8,1030.3,3,12.3,21.4,40,20.9,48,10.1,-1,330,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-13T07:00,1.2,74,-3,-2.9,0,0,0,0,5.6,9,6.9,9.9,0.379,0.382,0.399,0.396,0.18,0.01,97,0,0,97,1023.9,1030.4,3,11.1,20.1,36,20.5,47,10.5,-1,355,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-13T08:00,1,80,-2.1,-3.1,0,0,0,0,5.8,8.5,6.9,9.9,0.38,0.382,0.399,0.396,0.13,0.01,98,0,1,98,1024.4,1030.9,3,11.5,19.7,49,18.7,66,11.4,-0.7,350,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-13T09:00,1.5,82,-1.2,-2.5,0,0,0,0,5.4,8.3,6.9,9.9,0.38,0.382,0.398,0.396,0.12,0.02,98,0,13,98,1024,1030.5,3,11.8,19.3,38,18.7,61,12,-0.1,355,1,0,13,12,13,29.9,27.6,142.4,13.4,2.3,62,11.5,1
2020-01-13T10:00,3.1,82,0.3,-0.5,0,0,0,0,5.7,8.1,6.9,9.9,0.38,0.382,0.398,0.396,0.14,0.04,99,0,12,99,1023.4,1029.9,3,10.8,16.9,37,21.2,56,12.9,1.5,420,1,231.23,84,72,84,118,101.1,352.1,95.1,16.9,250.6,67.7,12
2020-01-13T11:00,4.9,82,2,2.2,0,0,0,0,6.4,7.9,6.9,9.9,0.379,0.382,0.398,0.396,0.16,0.06,99,0,100,100,1024.2,1030.6,3,6,8.2,25,20.5,61,13.6,3.1,475,1,1590.47,158,123,158,185.7,144.6,514.8,132.9,41.1,437.9,113,35
2020-01-13T12:00,7.4,78,3.8,4.9,0,0,0,0,7.4,7.8,6.9,9.9,0.379,0.382,0.398,0.396,0.23,0.09,100,0,100,100,1023.8,1030.2,3,6.9,9.4,99,14.8,108,14.5,5.2,460,1,349.32,184,155,184,199.1,167.7,619.4,77.5,31.4,572.4,71.6,29
2020-01-13T13:00,8.2,83,5.5,6,0,0,0,0,7.9,7.8,6.9,9.8,0.379,0.382,0.398,0.396,0.18,0.06,99,9,100,100,1022.4,1028.7,3,7.3,9.7,110,15.8,112,14.2,6.5,410,1,0,98,98,98,100.1,100.1,658.8,0,0,644.8,0,0
2020-01-13T14:00,8.6,84,6,6.5,0.1,0.1,0,0,8.3,7.8,6.9,9.8,0.379,0.382,0.398,0.396,0.18,0.06,100,1,100,100,1021.5,1027.8,51,7.1,8.7,114,15.5,114,13,6.9,355,1,0,102,101,102,98.9,97.9,630.4,2.1,1,650.3,2.2,1
2020-01-13T15:00,8.5,85,6.2,6.7,0.1,0.1,0,0,8.4,7.8,7,9.8,0.38,0.382,0.398,0.396,0.16,0.05,100,0,99,100,1020.7,1027,51,5.8,7.2,120,14.4,117,11.8,7,325,1,0,64,64,64,58.3,58.3,535.9,0,0,588.5,0,0
2020-01-13T16:00,8.7,85,6.4,7.6,0,0,0,0,8.5,7.8,7,9.8,0.38,0.382,0.398,0.396,0.17,0.04,100,0,100,100,1020.4,1026.7,3,1.1,1.5,108,11.5,104,10.8,7.2,285,1,0,63,63,63,51.9,51.9,382,0,0,463.6,0,0
2020-01-13T17:00,8.6,87,6.5,7.3,0,0,0,0,8.5,7.9,7,9.8,0.38,0.382,0.398,0.396,0.15,0.03,100,0,100,100,1020.5,1026.8,3,2.3,2.8,309,5.8,320,9.8,7.2,240,1,0,38,37,38,23.9,23.3,179,3.1,0.6,284.2,5,1
2020-01-13T18:00,7.1,95,6.3,5.6,0,0,0,0,8.1,7.9,7,9.8,0.379,0.382,0.398,0.396,0.05,0.01,99,0,91,100,1020,1026.4,3,3.9,4.7,338,5,360,9.7,6.5,150,0,0,10,10,10,0,0,0,0,0,81,0,0
2020-01-13T19:00,6.3,96,5.7,4.1,0,0,0,0,7.6,7.9,7,9.8,0.379,0.382,0.398,0.396,0.04,0,96,0,97,98,1020.7,1027.1,3,8,14.2,350,12.6,353,9.9,5.9,120,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-13T20:00,4.9,96,4.4,2.9,0,0,0,0,6.7,7.7,7,9.8,0.376,0.381,0.398,0.396,0.03,0,97,0,31,95,1022,1028.4,3,4.3,6.4,42,12.6,27,9.6,4.5,85,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-13T21:00,4.1,97,3.6,1.8,0,0,0,0,6.2,7.6,7,9.8,0.376,0.381,0.398,0.396,0.03,0,98,0,14,98,1022.3,1028.7,3,5.4,8.5,20,7.9,12,8.7,3.7,70,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-13T22:00,3.5,97,3,0.9,0,0,0,0,5.7,7.4,7,9.8,0.376,0.381,0.398,0.396,0.02,0,95,0,7,95,1022.6,1029.1,3,6.5,6.8,3,8.6,3,8.2,3.1,35,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-13T23:00,3.9,98,3.6,1.9,0,0,0,0,5.2,7.3,7,9.8,0.376,0.381,0.398,0.396,0.02,0,86,0,10,87,1022.5,1028.9,3,3.9,4,338,7.6,355,8.2,3.6,20,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-14T00:00,3.7,98,3.4,1.7,0,0,0,0,4.6,7.1,7.1,9.8,0.376,0.381,0.398,0.396,0.02,0,88,0,16,90,1022.3,1028.8,3,2.8,2.1,310,5,329,8.5,3.4,10,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-14T01:00,2,99,1.9,-0.4,0,0,0,0,4,6.9,7.1,9.8,0.376,0.381,0.398,0.396,0.01,0,98,0,100,100,1022.4,1028.9,3,4,3.2,297,5.8,270,8.6,1.8,15,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-14T02:00,0.8,100,0.8,-1.7,0,0,0,0,3.8,6.7,7.1,9.8,0.376,0.381,0.398,0.396,0,0,99,0,100,100,1022.4,1028.9,3,3.7,2.7,331,6.1,293,8.6,0.7,15,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-14T03:00,1.7,100,1.7,-1.1,0,0,0,0,3.9,6.5,7.1,9.8,0.376,0.381,0.398,0.396,0,0,100,0,100,100,1022.6,1029.1,3,6.1,6.8,360,10.1,360,8.7,1.6,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-14T04:00,1.7,100,1.6,-1.2,0,0,0,0,3.9,6.3,7.1,9.8,0.376,0.381,0.398,0.396,0,0,100,0,100,100,1022.6,1029.1,3,6.7,11.8,16,13.7,23,9,1.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-14T05:00,1.8,100,1.8,-1.5,0,0,0,0,3.9,6.2,7.1,9.8,0.376,0.381,0.398,0.396,0,0,100,0,100,100,1021.6,1028.1,3,10,15,21,16.9,27,9.1,1.7,60,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-14T06:00,1.9,99,1.8,-1.2,0,0,0,0,3.9,6,7.1,9.8,0.376,0.381,0.398,0.396,0.01,0,100,0,100,100,1021.5,1028,3,8.7,13.1,24,18.4,32,9.7,1.7,90,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-14T07:00,2,99,1.8,-1.3,0,0,0,0,4,5.9,7.1,9.8,0.376,0.381,0.398,0.396,0.01,0,100,0,100,100,1021.6,1028.1,3,9.7,12.4,31,17.3,36,9.6,1.8,105,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-14T08:00,2.3,99,2.2,-0.7,0,0,0,0,4.4,5.9,7.1,9.8,0.378,0.382,0.398,0.396,0.01,0,100,0,100,100,1021.9,1028.4,3,8.4,11.5,47,16.9,51,9.7,2.1,140,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-14T09:00,2.6,98,2.3,-0.4,0,0,0,0,4.3,5.8,7.1,9.8,0.378,0.382,0.398,0.396,0.01,0.01,100,0,100,100,1021.4,1027.9,3,8.2,11.7,67,15.5,72,10.1,2.3,175,1,0,8,8,8,18.3,18.3,144.1,0,0,62.8,0,0
2020-01-14T10:00,3.3,94,2.4,0.8,0,0,0,0,4.6,5.8,7.1,9.8,0.378,0.382,0.398,0.396,0.05,0.02,100,3,99,100,1022.1,1028.6,3,5,6.8,111,15.1,108,11.2,2.6,160,1,0,51,51,51,71.5,71.5,354.2,0,0,252.5,0,0
2020-01-14T11:00,4.2,88,2.4,1.5,0,0,0,0,5.1,5.7,7.1,9.8,0.377,0.382,0.398,0.396,0.1,0.05,100,29,41,100,1022,1028.4,3,7,9.5,145,15.5,143,12.8,3,320,1,0,111,109,111,130.4,128.1,517.4,7.5,2.4,440.3,6.4,2
2020-01-14T12:00,5.2,83,2.5,2.3,0,0,0,0,5.7,5.8,7.1,9.8,0.377,0.382,0.398,0.396,0.15,0.07,100,15,22,100,1020.9,1027.3,3,8.2,10.7,128,16.9,130,15.5,3.5,465,1,0,156,144,156,168.8,155.8,622.6,31.9,13,575.3,29.5,12
2020-01-14T13:00,6,79,2.5,2.7,0,0,0,0,6.2,5.8,7.1,9.8,0.377,0.382,0.398,0.396,0.2,0.08,100,87,26,100,1018.9,1025.3,3,10.7,13.5,132,20.2,132,17.4,3.9,565,1,294.04,191,159,191,195.2,162.5,662.4,71.3,32.7,648.2,69.8,32
2020-01-14T14:00,6.4,76,2.5,2.5,0,0,0,0,6.6,5.9,7.1,9.8,0.377,0.382,0.398,0.396,0.23,0.08,100,96,87,100,1017.9,1024.3,3,15.2,20.1,144,27,144,18.3,4.1,640,1,0,139,125,139,134.8,121.2,634.3,29.3,13.6,654.1,30.3,14
2020-01-14T15:00,6.5,77,2.8,2.6,0,0,0,0,6.7,5.9,7.1,9.8,0.376,0.382,0.398,0.396,0.22,0.06,99,85,100,100,1016.6,1022.9,3,15.3,20.2,129,28.4,130,19.3,4.3,565,1,0,99,91,99,90.2,82.9,540.2,17.4,7.3,592.6,19.1,8
2020-01-14T16:00,6.6,79,3.2,3.3,0,0,0,0,6.6,6,7.1,9.8,0.376,0.382,0.398,0.396,0.2,0.05,100,88,100,100,1015.6,1021.9,3,12,17.6,111,26.6,116,20.6,4.6,515,1,0,47,47,47,38.8,38.8,386.4,0,0,468,0,0
2020-01-14T17:00,6.5,82,3.6,3.3,0,0,0,0,6.5,6.1,7.1,9.8,0.376,0.382,0.398,0.396,0.18,0.04,100,96,100,100,1015.2,1021.5,3,11.5,17.5,104,19.8,109,21.3,4.7,485,1,0,27,27,27,17.2,17.2,183.5,0,0,288.6,0,0
2020-01-14T18:00,6.1,85,3.7,2.9,0,0,0,0,6.3,6.1,7.1,9.8,0.377,0.382,0.398,0.396,0.14,0.03,94,100,100,100,1014.3,1020.6,3,11.8,20.6,110,20.9,115,19.2,4.6,310,0,0,7,7,7,0,0,0,0,0,83.3,0,0
2020-01-14T19:00,5.9,87,3.9,3.2,0.1,0.1,0,0,6.1,6.1,7.1,9.8,0.378,0.382,0.397,0.396,0.12,0,94,100,100,100,1014.4,1020.7,51,8.7,16.5,97,19.1,110,17.7,4.6,225,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-14T20:00,4.6,90,3.1,1.9,0.2,0.2,0,0,5.5,5.9,7.1,9.8,0.392,0.383,0.398,0.396,0.08,0,1,44,100,100,1015,1021.4,51,7.1,15.5,66,13.7,90,15.7,3.6,175,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-14T21:00,4.9,91,3.6,2.8,0,0,0,0,5.3,5.9,7,9.8,0.392,0.383,0.397,0.396,0.08,0,0,97,100,100,1014.7,1021.1,3,4.6,9.9,45,13.7,100,14.1,4,115,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-14T22:00,4.8,94,3.9,2.5,0,0,0,0,5.2,5.9,7,9.8,0.391,0.383,0.397,0.396,0.06,0,0,19,100,100,1014.4,1020.8,3,5.7,8.3,35,9.7,88,12.6,4.1,90,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-14T23:00,4.7,95,4,2.8,0,0,0,0,5.2,5.9,7,9.8,0.39,0.383,0.397,0.396,0.04,0,0,2,97,97,1014.2,1020.6,3,3.6,7,37,8.3,102,11.9,4.2,60,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-15T00:00,4.6,97,4.1,2.7,0,0,0,0,5.1,5.8,7,9.8,0.389,0.384,0.397,0.396,0.03,0,6,2,100,100,1014,1020.4,3,3,1.4,346,5.8,90,11.3,4.2,20,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-15T01:00,4.4,99,4.2,2.8,0,0,0,0,5.1,5.8,7,9.8,0.388,0.384,0.397,0.396,0.01,0,48,0,82,91,1013.8,1020.2,3,1.5,3.6,315,5.4,233,10.7,4.2,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-15T02:00,4,99,3.9,2.1,0,0,0,0,4.9,5.8,7,9.8,0.388,0.384,0.397,0.396,0.01,0,9,0,94,94,1013.7,1020.1,3,3.3,9.4,311,5.4,266,10.1,3.8,115,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-15T03:00,3.1,98,2.8,0.5,0,0,0,0,4.3,5.7,7,9.8,0.387,0.384,0.397,0.396,0.02,0,5,0,16,21,1013.6,1020,1,6.8,18,273,10.8,269,9.8,2.8,230,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-15T04:00,3.7,96,3.1,0.4,0,0,0,0,4,5.6,7,9.8,0.387,0.384,0.397,0.396,0.03,0,9,0,6,14,1013.3,1019.7,0,11.5,25.9,268,17.6,272,9.6,3.2,260,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-15T05:00,3.9,95,3.1,0.3,0,0,0,0,3.9,5.5,7,9.8,0.386,0.384,0.397,0.396,0.04,0,68,0,31,78,1013.5,1019.9,2,13.4,28.9,290,22,289,9.5,3.3,245,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-15T06:00,4.3,95,3.5,1.2,0,0,0,0,4,5.5,7,9.7,0.386,0.384,0.397,0.396,0.05,0,79,0,100,100,1013.8,1020.2,3,10.9,23.9,314,22.3,307,9.5,3.7,270,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-15T07:00,4.7,96,4.1,1.7,0.1,0.1,0,0,4.3,5.4,7,9.7,0.386,0.384,0.397,0.396,0.03,0,69,0,100,100,1014.3,1020.7,51,10.7,23,320,19.1,319,8.8,4.2,265,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-15T08:00,5.8,94,4.9,2.9,0,0,0,0,5.2,5.5,7,9.7,0.385,0.385,0.397,0.396,0.06,0,0,0,39,94,1015.6,1022,3,11.9,24.2,305,17.6,312,8,5.2,255,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-15T09:00,5.4,91,4,2.6,0,0,0,0,5,5.5,7,9.7,0.385,0.385,0.397,0.396,0.08,0.01,0,0,88,88,1015.9,1022.3,3,9,19.6,293,18.7,296,7.4,4.4,205,1,45.61,14,8,14,32,18.3,145.9,80,13.7,63.8,68.2,6
2020-01-15T10:00,5.8,82,3,1.8,0,0,0,0,5.2,5.5,7,9.7,0.385,0.385,0.397,0.396,0.16,0.04,0,0,88,88,1016.4,1022.8,3,16.1,25.7,290,25.9,292,7.5,4.1,565,1,3600,89,50,89,124.6,70,356.6,303.2,54.6,254.7,216.5,39
2020-01-15T11:00,6.2,78,2.6,2.5,0,0,0,0,5.6,5.6,7,9.7,0.384,0.385,0.397,0.396,0.21,0.07,0,0,16,16,1016.8,1023.2,0,14.2,20.3,297,26.6,300,7.8,4.1,1065,1,3600,155,84,155,182.1,98.7,520.3,266.2,83.4,442.9,226.6,71
2020-01-15T12:00,7.5,68,1.9,3.6,0,0,0,0,6.6,5.6,7,9.7,0.383,0.385,0.397,0.396,0.34,0.15,0,0,4,4,1016.5,1022.8,0,14.3,17.9,295,28.1,298,7.8,4.4,1005,1,3600,386,77,386,417.7,83.3,625.9,817.4,334.4,578.3,755.3,309
2020-01-15T13:00,8,60,0.8,3.7,0,0,0,0,7.6,5.8,7,9.7,0.383,0.385,0.397,0.396,0.43,0.18,0,0,32,32,1016,1022.3,1,15.8,20.2,291,30.6,292,8,4.3,995,1,3600,432,106,432,441.6,108.4,666.2,722.8,333.2,651.7,707.2,326
2020-01-15T14:00,8.5,55,0,4.1,0,0,0,0,8.3,6,7,9.7,0.382,0.384,0.397,0.396,0.5,0.18,0,0,1,1,1015.3,1021.6,0,15.3,19.7,294,31,294,8.4,4.2,1025,1,3600,403,136,403,391,131.9,638.4,556.5,259,658,573.6,267
2020-01-15T15:00,9,51,-0.6,4.7,0,0,0,0,8.8,6.2,7,9.7,0.381,0.384,0.397,0.396,0.57,0.18,0,0,1,1,1014.9,1021.2,0,14.7,18.9,295,29.5,294,8.7,4.3,1035,1,3600,390,92,390,355.8,83.9,544.6,643.9,271.9,596.9,705.8,298
2020-01-15T16:00,9.2,51,-0.5,5.3,0,0,0,0,8.9,6.4,7,9.7,0.38,0.384,0.397,0.396,0.58,0.15,0,0,0,0,1014.2,1020.5,0,12,15.7,291,27.4,290,8.7,4.5,980,1,3600,310,62,310,256.5,51.3,390.9,614.1,205.2,472.4,742.1,248
2020-01-15T17:00,8.4,62,1.4,5.8,0,0,0,0,8.6,6.6,7,9.7,0.38,0.384,0.397,0.396,0.42,0.07,0,0,0,0,1013.6,1019.9,0,4.7,10.7,293,22,290,8.6,4.7,360,1,3600,172,46,172,110.3,29.5,188,389.7,80.8,293.1,607.6,126
2020-01-15T18:00,7.9,59,0.5,5.2,0,0,0,0,7.3,6.7,7,9.7,0.379,0.384,0.397,0.396,0.43,0.02,0,0,0,0,1013.6,1019.9,0,4.3,6.5,275,8.3,273,8.5,4.1,25,0,1340.14,34,14,34,0,0,0,0,0,85.7,193.9,20
2020-01-15T19:00,5.2,72,0.6,2.1,0,0,0,0,6,6.7,7,9.7,0.379,0.384,0.397,0.396,0.25,0.01,0,0,0,0,1013.7,1020.1,0,7.5,9.7,235,7.9,243,8.9,2.7,15,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-15T20:00,3.3,85,1.1,0.2,0,0,0,0,6.2,6.8,7,9.7,0.374,0.381,0.396,0.396,0.12,0,0,0,0,0,1014,1020.4,0,8.2,8.7,218,13.7,232,9.3,1.9,25,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-15T21:00,2.8,87,0.9,-0.7,0,0,0,0,5.3,6.7,7,9.7,0.374,0.381,0.396,0.396,0.09,0,0,0,0,0,1013.8,1020.2,0,10,12.7,244,13.3,235,9.4,1.6,35,0,0,0,0,0,0,0,0,0,0,0,0,0
